Id          date      Act      Amount
6222010532,2018-10-12,deposit,100
6222010307,2018-10-12,deposit,1300
6222010565,2018-10-12,deposit,2300
6222010011,2018-10-12,withdraw,1900
6222010967,2018-10-12,deposit,2100
6222010785,2018-10-12,withdraw,1200
6222010023,2018-10-12,withdraw,200
6222010184,2018-10-12,withdraw,2500
6222010264,2018-10-12,withdraw,2600
6222010407,2018-10-12,deposit,800
6222010957,2018-10-12,withdraw,1700
6222010969,2018-10-12,deposit,2100
6222010671,2018-10-12,deposit,2000
6222010047,2018-10-12,withdraw,2700
6222010797,2018-10-12,withdraw,1300
6222010452,2018-10-12,deposit,1700
6222010691,2018-10-13,withdraw,3000
6222010389,2018-10-13,deposit,1100
6222010039,2018-10-13,withdraw,2900
6222010065,2018-10-13,deposit,2900
6222010432,2018-10-13,deposit,400
6222010045,2018-10-13,withdraw,2200
6222010045,2018-10-13,withdraw,2900
6222010777,2018-10-13,withdraw,1700
6222010979,2018-10-13,withdraw,2300
6222010114,2018-10-13,withdraw,700
6222010432,2018-10-13,deposit,100
6222010399,2018-10-13,deposit,1800
6222010242,2018-10-13,withdraw,2400
6222010604,2018-10-13,withdraw,1200
6222010796,2018-10-13,withdraw,2700
6222010712,2018-10-13,withdraw,3000
6222010805,2018-10-13,withdraw,1600
6222010466,2018-10-13,withdraw,300
6222010456,2018-10-13,withdraw,1600
6222010598,2018-10-13,deposit,1200
6222010325,2018-10-13,withdraw,2700
6222010134,2018-10-13,deposit,1300
6222010598,2018-10-13,withdraw,600
6222010961,2018-10-13,deposit,1400
6222010925,2018-10-13,deposit,2600
6222010365,2018-10-13,deposit,900
6222010771,2018-10-13,deposit,1900
6222010801,2018-10-13,withdraw,1200
6222010111,2018-10-13,withdraw,1900
6222010563,2018-10-13,withdraw,2800
6222010297,2018-10-13,deposit,1900
6222010955,2018-10-13,deposit,2400
6222010226,2018-10-13,withdraw,1700
6222010662,2018-10-13,deposit,700
6222010123,2018-10-13,withdraw,1700
6222010490,2018-10-13,deposit,2000
6222010594,2018-10-13,withdraw,2400
6222010161,2018-10-13,deposit,400
6222010208,2018-10-13,deposit,1000
6222010744,2018-10-13,deposit,1700
6222010439,2018-10-13,withdraw,1600
6222010779,2018-10-13,deposit,400
6222010147,2018-10-13,withdraw,1300
6222010828,2018-10-13,deposit,2900
6222010051,2018-10-13,withdraw,2500
6222010760,2018-10-14,deposit,100
6222010681,2018-10-14,withdraw,2600
6222010900,2018-10-14,withdraw,2300
6222010173,2018-10-14,withdraw,400
6222010832,2018-10-14,withdraw,1600
6222010120,2018-10-14,withdraw,600
6222010092,2018-10-14,withdraw,2200
6222010736,2018-10-14,withdraw,1200
6222010999,2018-10-14,deposit,1500
6222010209,2018-10-14,deposit,2000
6222010630,2018-10-15,deposit,2300
6222010183,2018-10-15,withdraw,2800
6222010381,2018-10-15,deposit,900
6222010492,2018-10-15,withdraw,800
6222010382,2018-10-15,deposit,2200
6222010911,2018-10-15,withdraw,2000
6222010411,2018-10-15,withdraw,100
6222010339,2018-10-15,deposit,1900
6222010669,2018-10-15,deposit,700
6222010549,2018-10-15,withdraw,1100
6222010683,2018-10-15,withdraw,500
6222010753,2018-10-15,withdraw,2600
6222010265,2018-10-15,withdraw,1000
6222010125,2018-10-15,withdraw,400
6222010702,2018-10-15,withdraw,3000
6222010545,2018-10-15,deposit,2500
6222010213,2018-10-15,withdraw,1300
6222010097,2018-10-15,deposit,300
6222010327,2018-10-15,withdraw,400
6222010321,2018-10-15,withdraw,100
6222010704,2018-10-15,deposit,2500
6222010157,2018-10-15,withdraw,1800
6222010476,2018-10-15,deposit,600
6222010734,2018-10-15,withdraw,2500
6222010172,2018-10-15,deposit,1300
6222010336,2018-10-15,deposit,2700
6222010605,2018-10-15,withdraw,1800
6222010735,2018-10-15,deposit,300
6222010410,2018-10-15,deposit,1700
6222010044,2018-10-15,withdraw,2200
6222010165,2018-10-16,deposit,2200
6222010495,2018-10-16,withdraw,3000
6222010615,2018-10-16,withdraw,2800
6222010958,2018-10-16,deposit,900
6222010773,2018-10-16,withdraw,1800
6222010581,2018-10-16,deposit,1000
6222010476,2018-10-16,deposit,1700
6222010603,2018-10-16,withdraw,2900
6222010730,2018-10-16,deposit,2600
6222010649,2018-10-16,withdraw,2600
6222010704,2018-10-16,deposit,1700
6222010051,2018-10-16,deposit,1200
6222010205,2018-10-16,withdraw,2300
6222010651,2018-10-16,deposit,1000
6222010430,2018-10-16,withdraw,200
6222010534,2018-10-16,withdraw,2000
6222010025,2018-10-16,withdraw,1000
6222010255,2018-10-16,withdraw,2700
6222010631,2018-10-16,deposit,1600
6222010087,2018-10-16,withdraw,800
6222010299,2018-10-16,withdraw,800
6222010650,2018-10-16,deposit,1500
6222010803,2018-10-16,deposit,1600
6222010645,2018-10-16,deposit,2700
6222010735,2018-10-16,deposit,2900
6222010422,2018-10-16,deposit,400
6222010628,2018-10-16,withdraw,2900
6222010508,2018-10-16,deposit,2400
6222010272,2018-10-16,deposit,1000
6222010260,2018-10-16,deposit,800
6222010380,2018-10-16,withdraw,2400
6222010339,2018-10-16,withdraw,800
6222010335,2018-10-16,withdraw,2100
6222010393,2018-10-16,deposit,800
6222010946,2018-10-16,withdraw,2800
6222010200,2018-10-16,withdraw,1600
6222010504,2018-10-16,withdraw,2800
6222010299,2018-10-16,withdraw,2600
6222010200,2018-10-16,withdraw,100
6222010474,2018-10-16,withdraw,2900
6222010841,2018-10-17,deposit,2100
6222010346,2018-10-17,withdraw,300
6222010352,2018-10-17,withdraw,1500
6222010328,2018-10-17,deposit,2000
6222010559,2018-10-17,withdraw,2100
6222010825,2018-10-17,withdraw,1900
6222010133,2018-10-17,deposit,700
6222010145,2018-10-17,withdraw,2300
6222010250,2018-10-17,deposit,1400
6222010876,2018-10-17,deposit,2400
6222010615,2018-10-17,deposit,600
6222010100,2018-10-17,withdraw,400
6222010367,2018-10-17,withdraw,1800
6222010024,2018-10-17,withdraw,1100
6222010455,2018-10-17,withdraw,600
6222010365,2018-10-17,deposit,2600
6222010575,2018-10-17,withdraw,1100
6222010530,2018-10-17,withdraw,2900
6222010399,2018-10-17,deposit,1500
6222010330,2018-10-17,withdraw,1200
6222010404,2018-10-17,withdraw,2600
6222010118,2018-10-17,withdraw,1000
6222010693,2018-10-17,withdraw,300
6222010329,2018-10-17,withdraw,1400
6222010298,2018-10-17,deposit,2000
6222010593,2018-10-17,withdraw,2800
6222010792,2018-10-17,withdraw,2100
6222010787,2018-10-17,withdraw,2600
6222010587,2018-10-17,withdraw,1700
6222010783,2018-10-17,deposit,1300
6222010914,2018-10-17,deposit,1200
6222010488,2018-10-17,deposit,600
6222010833,2018-10-17,withdraw,1200
6222010521,2018-10-17,deposit,2700
6222010407,2018-10-17,withdraw,1200
6222010125,2018-10-17,withdraw,900
6222010019,2018-10-17,withdraw,3000
6222010522,2018-10-18,withdraw,1400
6222010299,2018-10-18,deposit,400
6222010088,2018-10-18,deposit,1500
6222010693,2018-10-18,deposit,1100
6222010655,2018-10-18,withdraw,900
6222010590,2018-10-18,withdraw,1600
6222010590,2018-10-18,deposit,2400
6222010863,2018-10-18,deposit,1300
6222010424,2018-10-18,deposit,3000
6222010639,2018-10-18,withdraw,1900
6222010828,2018-10-18,withdraw,800
6222010991,2018-10-18,withdraw,2900
6222010557,2018-10-18,deposit,2700
6222010219,2018-10-18,withdraw,2100
6222010048,2018-10-18,withdraw,2200
6222010555,2018-10-18,deposit,2200
6222010430,2018-10-18,deposit,700
6222010057,2018-10-18,withdraw,1000
6222010601,2018-10-18,deposit,1500
6222010545,2018-10-18,withdraw,2000
6222010121,2018-10-18,withdraw,1800
6222010455,2018-10-18,deposit,1700
6222010418,2018-10-18,withdraw,2600
6222010680,2018-10-18,deposit,2300
6222010495,2018-10-18,deposit,600
6222010027,2018-10-18,withdraw,2300
6222010279,2018-10-18,deposit,1100
6222010172,2018-10-18,deposit,2900
6222010168,2018-10-18,deposit,1800
6222010103,2018-10-18,deposit,300
6222010390,2018-10-18,withdraw,1300
6222010988,2018-10-18,withdraw,3000
6222010307,2018-10-18,withdraw,2200
6222010656,2018-10-18,withdraw,2700
6222010953,2018-10-18,deposit,2500
6222010125,2018-10-18,deposit,1900
6222010146,2018-10-18,deposit,1700
6222010128,2018-10-18,deposit,2500
6222010099,2018-10-18,withdraw,1800
6222010092,2018-10-18,withdraw,2500
6222010060,2018-10-18,deposit,1700
6222010249,2018-10-18,deposit,2100
6222010168,2018-10-18,withdraw,2600
6222010872,2018-10-18,withdraw,2400
6222010724,2018-10-18,withdraw,2900
6222010309,2018-10-18,withdraw,2500
6222010946,2018-10-18,withdraw,2300
6222010870,2018-10-18,deposit,2800
6222010794,2018-10-18,deposit,900
6222010989,2018-10-19,deposit,3000
6222010131,2018-10-19,withdraw,1300
6222010184,2018-10-19,withdraw,200
6222010569,2018-10-19,deposit,200
6222010257,2018-10-19,withdraw,2700
6222010363,2018-10-19,deposit,900
6222010734,2018-10-19,withdraw,1100
6222010288,2018-10-19,withdraw,2100
6222010657,2018-10-19,withdraw,1400
6222010740,2018-10-19,withdraw,1000
6222010074,2018-10-19,deposit,500
6222010099,2018-10-19,deposit,300
6222010089,2018-10-19,withdraw,1200
6222010421,2018-10-19,withdraw,1700
6222010724,2018-10-19,withdraw,3000
6222010495,2018-10-19,withdraw,1400
6222010392,2018-10-19,deposit,1300
6222010745,2018-10-19,withdraw,1000
6222010362,2018-10-19,deposit,1000
6222010013,2018-10-19,withdraw,800
6222010689,2018-10-19,deposit,300
6222010798,2018-10-19,withdraw,500
6222010127,2018-10-19,deposit,2700
6222010076,2018-10-19,deposit,700
6222010996,2018-10-19,deposit,600
6222010959,2018-10-19,withdraw,2000
6222010165,2018-10-19,deposit,500
6222010511,2018-10-19,withdraw,2700
6222010644,2018-10-19,withdraw,2200
6222010696,2018-10-19,deposit,800
6222010997,2018-10-19,deposit,500
6222010207,2018-10-19,withdraw,2700
6222010578,2018-10-19,deposit,200
6222010762,2018-10-19,deposit,2800
6222010086,2018-10-19,withdraw,1000
6222010667,2018-10-19,deposit,2600
6222010953,2018-10-19,deposit,600
6222010864,2018-10-19,deposit,1400
6222010812,2018-10-19,deposit,3000
6222010871,2018-10-19,withdraw,800
6222010595,2018-10-19,deposit,2400
6222010736,2018-10-19,withdraw,2200
6222010019,2018-10-19,deposit,2200
6222010283,2018-10-19,withdraw,1500
6222010688,2018-10-20,deposit,1800
6222010975,2018-10-20,deposit,1700
6222010382,2018-10-20,withdraw,3000
6222010050,2018-10-20,withdraw,1100
6222010027,2018-10-20,withdraw,2200
6222010653,2018-10-20,deposit,700
6222010273,2018-10-20,deposit,900
6222010414,2018-10-20,withdraw,900
6222010631,2018-10-20,withdraw,2700
6222010176,2018-10-20,withdraw,1500
6222010046,2018-10-20,deposit,1100
6222010793,2018-10-20,withdraw,900
6222010318,2018-10-20,withdraw,1600
6222010762,2018-10-20,deposit,3000
6222010581,2018-10-20,deposit,300
6222010445,2018-10-20,withdraw,900
6222010384,2018-10-20,withdraw,1700
6222010214,2018-10-20,deposit,1000
6222010729,2018-10-20,deposit,1000
6222010696,2018-10-20,withdraw,3000
6222010757,2018-10-21,withdraw,1400
6222010094,2018-10-21,withdraw,300
6222010163,2018-10-21,withdraw,400
6222010879,2018-10-21,deposit,200
6222010313,2018-10-21,deposit,1100
6222010004,2018-10-21,withdraw,300
6222010577,2018-10-21,deposit,2200
6222010568,2018-10-21,withdraw,200
6222010565,2018-10-21,withdraw,400
6222010319,2018-10-21,withdraw,2400
6222010854,2018-10-21,deposit,3000
6222010121,2018-10-22,deposit,400
6222010915,2018-10-22,deposit,2100
6222010717,2018-10-22,deposit,3000
6222010149,2018-10-22,deposit,2700
6222010308,2018-10-22,deposit,900
6222010097,2018-10-22,deposit,400
6222010701,2018-10-22,withdraw,1300
6222010099,2018-10-22,withdraw,2900
6222010696,2018-10-22,deposit,1800
6222010682,2018-10-22,withdraw,500
6222010957,2018-10-22,deposit,1000
6222010269,2018-10-22,deposit,600
6222010527,2018-10-22,deposit,1600
6222010156,2018-10-22,deposit,2200
6222010779,2018-10-22,withdraw,2900
6222010033,2018-10-23,withdraw,1300
6222010350,2018-10-23,deposit,1000
6222010663,2018-10-23,withdraw,2600
6222010887,2018-10-23,withdraw,1000
6222010941,2018-10-23,withdraw,2000
6222010884,2018-10-23,withdraw,900
6222010287,2018-10-23,deposit,200
6222010483,2018-10-23,deposit,3000
6222010098,2018-10-23,deposit,400
6222010761,2018-10-23,deposit,2400
6222010921,2018-10-23,withdraw,800
6222010842,2018-10-23,withdraw,1000
6222010846,2018-10-23,deposit,500
6222010400,2018-10-23,deposit,2300
6222010792,2018-10-23,withdraw,300
6222010945,2018-10-23,deposit,1600
6222010748,2018-10-23,deposit,1800
6222010037,2018-10-23,withdraw,400
6222010883,2018-10-23,deposit,1600
6222010996,2018-10-23,deposit,1900
6222010958,2018-10-23,deposit,1200
6222010391,2018-10-23,withdraw,700
6222010879,2018-10-23,deposit,1700
6222010812,2018-10-23,withdraw,1100
6222010342,2018-10-23,withdraw,200
6222010103,2018-10-24,deposit,1400
6222010013,2018-10-24,withdraw,600
6222010425,2018-10-24,withdraw,1600
6222010499,2018-10-24,deposit,300
6222010950,2018-10-24,deposit,1200
6222010895,2018-10-24,withdraw,1500
6222010062,2018-10-24,deposit,1400
6222010567,2018-10-24,deposit,1100
6222010561,2018-10-24,withdraw,600
6222010953,2018-10-24,deposit,2700
6222010468,2018-10-24,withdraw,600
6222010832,2018-10-24,withdraw,1400
6222010993,2018-10-24,withdraw,1600
6222010143,2018-10-24,deposit,900
6222010968,2018-10-24,withdraw,1400
6222010103,2018-10-24,withdraw,1100
6222010676,2018-10-24,withdraw,2100
6222010552,2018-10-24,deposit,1700
6222010953,2018-10-24,deposit,2100
6222010122,2018-10-24,deposit,300
6222010832,2018-10-24,withdraw,2900
6222010729,2018-10-24,deposit,1000
6222010106,2018-10-24,deposit,2000
6222010566,2018-10-24,deposit,600
6222010093,2018-10-24,deposit,800
6222010717,2018-10-24,withdraw,2000
6222010494,2018-10-24,withdraw,1100
6222010899,2018-10-24,withdraw,300
6222010926,2018-10-24,deposit,700
6222010195,2018-10-24,withdraw,900
6222010479,2018-10-24,deposit,2800
6222010331,2018-10-24,withdraw,2900
6222010065,2018-10-24,withdraw,1300
6222010576,2018-10-24,deposit,1900
6222010640,2018-10-24,deposit,2000
6222010421,2018-10-24,deposit,1400
6222010332,2018-10-24,withdraw,2500
6222010229,2018-10-24,withdraw,2200
6222010083,2018-10-24,withdraw,1700
6222010697,2018-10-24,deposit,2400
6222010218,2018-10-24,deposit,400
6222010268,2018-10-24,deposit,100
6222010052,2018-10-24,withdraw,200
6222010412,2018-10-24,deposit,600
6222010197,2018-10-24,deposit,2600
6222010399,2018-10-24,deposit,1900
6222010056,2018-10-24,deposit,200
6222010935,2018-10-24,deposit,1300
6222010318,2018-10-24,deposit,700
6222010878,2018-10-25,withdraw,1300
6222010490,2018-10-25,withdraw,900
6222010892,2018-10-25,withdraw,2700
6222010532,2018-10-25,withdraw,700
6222010817,2018-10-25,deposit,1400
6222010914,2018-10-25,deposit,1500
6222010696,2018-10-25,deposit,2000
6222010715,2018-10-25,withdraw,2500
6222010671,2018-10-25,withdraw,700
6222010318,2018-10-25,withdraw,1100
6222010249,2018-10-25,deposit,800
6222010224,2018-10-26,deposit,2900
6222010410,2018-10-26,deposit,2200
6222010598,2018-10-26,withdraw,800
6222010486,2018-10-26,deposit,2800
6222010993,2018-10-26,deposit,1100
6222010826,2018-10-26,withdraw,600
6222010189,2018-10-26,withdraw,200
6222010204,2018-10-26,deposit,2500
6222010678,2018-10-26,withdraw,1200
6222010629,2018-10-26,deposit,800
6222010956,2018-10-26,withdraw,300
6222010707,2018-10-26,deposit,800
6222010449,2018-10-26,deposit,1700
6222010048,2018-10-26,deposit,2900
6222010867,2018-10-26,withdraw,1600
6222010130,2018-10-26,deposit,1100
6222010926,2018-10-26,withdraw,2800
6222010416,2018-10-26,deposit,2800
6222010416,2018-10-26,deposit,1100
6222010544,2018-10-26,deposit,2100
6222010087,2018-10-26,withdraw,2200
6222010214,2018-10-26,deposit,1600
6222010493,2018-10-26,deposit,2800
6222010943,2018-10-26,withdraw,800
6222010494,2018-10-26,deposit,200
6222010006,2018-10-26,withdraw,200
6222010629,2018-10-26,deposit,2400
6222010265,2018-10-26,deposit,1700
6222010866,2018-10-26,deposit,400
6222010392,2018-10-26,deposit,1700
6222010871,2018-10-26,withdraw,1600
6222010475,2018-10-26,withdraw,200
6222010220,2018-10-26,deposit,1900
6222010040,2018-10-26,withdraw,2400
6222010996,2018-10-26,deposit,1500
6222010089,2018-10-26,deposit,2400
6222010057,2018-10-26,withdraw,2900
6222010883,2018-10-26,withdraw,1300
6222010148,2018-10-27,deposit,400
6222010479,2018-10-27,deposit,2000
6222010971,2018-10-27,withdraw,2300
6222010228,2018-10-27,withdraw,1700
6222010097,2018-10-27,withdraw,1900
6222010974,2018-10-27,withdraw,2500
6222010536,2018-10-27,deposit,2300
6222010558,2018-10-27,deposit,1000
6222010309,2018-10-27,withdraw,700
6222010554,2018-10-27,deposit,1100
6222010221,2018-10-27,withdraw,2100
6222010596,2018-10-27,deposit,2000
6222010878,2018-10-27,deposit,800
6222010768,2018-10-27,withdraw,1700
6222010415,2018-10-27,withdraw,300
6222010772,2018-10-27,withdraw,2700
6222010009,2018-10-27,deposit,1000
6222010626,2018-10-27,deposit,1400
6222010235,2018-10-27,deposit,2300
6222010897,2018-10-27,withdraw,2100
6222010370,2018-10-27,deposit,2500
6222010744,2018-10-27,deposit,1000
6222010032,2018-10-27,withdraw,1400
6222010369,2018-10-27,deposit,2100
